StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
087787,1000,1,3680,3.68,3.68,3.68,3.68,-0.1,2023-02-01
087788,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087789,921000,26,1218190,1.3,1.37,1.3,1.34,0.12,2023-02-01
08778P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087790,38000,2,74610,1.96,1.97,1.96,1.97,0.17,2023-02-01
087791,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087792,55000,3,291700,5.3,5.5,5.3,5.5,0.05,2023-02-01
087793,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087794,58000,2,46640,0.81,0.81,0.8,0.8,-0.11,2023-02-01
087795,41000,3,104150,2.41,2.65,2.41,2.65,0.28,2023-02-01
087796,55000,4,119630,2.13,2.21,2.13,2.21,0.0,2023-02-01
087797,60000,2,63200,1.06,1.06,1.05,1.05,0.05,2023-02-01
087798,144000,7,347040,2.36,2.52,2.32,2.52,0.18,2023-02-01
087799,708000,37,888890,1.22,1.3,1.17,1.25,0.08,2023-02-01
08779P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087800,719000,29,1246170,1.66,1.89,1.5,1.83,0.38,2023-02-01
087801,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087802,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087803,50000,2,140400,2.8,2.84,2.8,2.84,0.15,2023-02-01
087804,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087805,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087806,83000,4,104740,1.27,1.27,1.25,1.25,-0.01,2023-02-01
087807,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087808,25000,2,20770,0.8,0.87,0.8,0.87,0.12,2023-02-01
087809,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08780P,28000,1,50400,1.8,1.8,1.8,1.8,-0.11,2023-02-01
087810,81000,9,718750,9.05,9.15,8.65,9.15,0.45,2023-02-01
087811,3000,1,4290,1.43,1.43,1.43,1.43,0.0,2023-02-01
087812,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087813,26000,3,127260,4.82,4.96,4.82,4.96,0.0,2023-02-01
087814,18000,1,33660,1.87,1.87,1.87,1.87,0.0,2023-02-01
087815,26000,7,72960,2.82,2.95,2.75,2.75,0.06,2023-02-01
087816,412000,20,514080,1.18,1.33,1.18,1.31,0.2,2023-02-01
087817,105000,6,180850,1.53,1.91,1.52,1.91,0.41,2023-02-01
087818,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087819,998000,2,119760,0.12,0.12,0.12,0.12,-0.01,2023-02-01
08781P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087820,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087821,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087822,4000,3,1000,0.25,0.25,0.25,0.25,0.0,2023-02-01
087823,2000,1,10800,5.4,5.4,5.4,5.4,0.2,2023-02-01
087824,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087825,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087826,1000,1,4810,4.81,4.81,4.81,4.81,0.07,2023-02-01
087827,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087828,30000,1,24300,0.81,0.81,0.81,0.81,-0.06,2023-02-01
087829,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08782P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087830,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087831,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087832,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087833,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087834,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087835,113000,3,249120,2.2,2.24,2.2,2.24,0.16,2023-02-01
087836,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087837,118000,3,192100,1.6,1.63,1.6,1.63,0.08,2023-02-01
087838,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087839,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08783P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087840,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087841,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087842,45000,1,36900,0.82,0.82,0.82,0.82,-0.09,2023-02-01
087843,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087844,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087845,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087846,3000,1,8040,2.68,2.68,2.68,2.68,-0.01,2023-02-01
087847,101000,1,155540,1.54,1.54,1.54,1.54,-0.14,2023-02-01
087848,21000,1,18270,0.87,0.87,0.87,0.87,0.0,2023-02-01
087849,74000,10,89760,1.24,1.24,1.18,1.21,0.03,2023-02-01
08784P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087850,21000,5,25180,1.19,1.24,1.19,1.24,0.08,2023-02-01
087851,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087852,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087853,37000,2,26910,0.73,0.73,0.72,0.72,-0.07,2023-02-01
087854,106000,2,191210,1.82,1.82,1.79,1.79,-0.07,2023-02-01
087855,141000,17,261540,1.8,1.94,1.74,1.91,0.18,2023-02-01
087856,36000,6,146990,4.09,4.09,3.96,4.06,-0.06,2023-02-01
087857,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087858,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087859,307000,10,419420,1.37,1.39,1.36,1.36,-0.04,2023-02-01
08785P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087860,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087861,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087862,256000,5,473700,1.86,1.86,1.84,1.84,-0.23,2023-02-01
087863,436000,7,506740,1.17,1.17,1.12,1.12,-0.04,2023-02-01
087864,35000,4,74440,2.12,2.16,2.12,2.16,0.0,2023-02-01
087865,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087866,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087867,934000,34,2130920,2.11,2.35,2.11,2.31,0.23,2023-02-01
087868,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087869,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08786P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087870,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087871,1000,1,2010,2.01,2.01,2.01,2.01,-0.35,2023-02-01
087872,411000,3,123320,0.3,0.32,0.3,0.32,-0.01,2023-02-01
087873,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087874,5000,3,42500,8.5,8.5,8.5,8.5,0.0,2023-02-01
087875,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087876,10000,1,16100,1.61,1.61,1.61,1.61,0.0,2023-02-01
087877,10000,1,17100,1.71,1.71,1.71,1.71,0.0,2023-02-01
087878,48000,7,83990,1.63,1.8,1.63,1.77,0.21,2023-02-01
087879,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08787P,350000,6,7000,0.02,0.02,0.02,0.02,0.0,2023-02-01
087880,58000,8,88150,1.52,1.54,1.5,1.5,-0.11,2023-02-01
087881,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087882,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087883,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087884,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087885,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087886,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087887,5000,2,10860,2.24,2.24,2.07,2.07,-0.39,2023-02-01
087888,5000,1,12800,2.56,2.56,2.56,2.56,0.0,2023-02-01
087889,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08788P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087890,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087891,222000,3,228660,1.03,1.03,1.03,1.03,-0.01,2023-02-01
087892,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087893,38000,1,60420,1.59,1.59,1.59,1.59,0.08,2023-02-01
087894,338000,9,511170,1.53,1.54,1.5,1.51,0.0,2023-02-01
087895,99000,7,91800,0.87,0.94,0.87,0.94,0.09,2023-02-01
087896,1497000,3,179640,0.12,0.12,0.12,0.12,-0.01,2023-02-01
087897,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087898,113000,7,143870,1.25,1.31,1.23,1.23,0.04,2023-02-01
087899,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08789P,87000,20,91100,1.05,1.05,1.04,1.04,-0.04,2023-02-01
087900,53000,5,87030,1.59,1.7,1.59,1.7,0.29,2023-02-01
087901,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087902,361000,11,644220,1.79,1.83,1.73,1.79,-0.05,2023-02-01
087903,313000,13,895050,2.62,2.92,2.62,2.92,0.33,2023-02-01
087904,2000,2,6110,2.97,3.14,2.97,3.14,0.31,2023-02-01
087905,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087906,52000,3,36630,0.73,0.73,0.7,0.72,0.01,2023-02-01
087907,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087908,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087909,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08790P,2000,1,2380,1.19,1.19,1.19,1.19,-0.07,2023-02-01
087910,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087911,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087912,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087913,68000,1,10880,0.16,0.16,0.16,0.16,-0.01,2023-02-01
087914,20000,2,25200,1.26,1.26,1.26,1.26,0.0,2023-02-01
087915,116000,6,130950,1.14,1.14,1.09,1.09,-0.04,2023-02-01
087916,15000,2,29950,2.0,2.0,1.99,1.99,0.09,2023-02-01
087917,102000,7,132870,1.26,1.33,1.22,1.33,0.13,2023-02-01
087918,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087919,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08791P,46000,6,68590,1.48,1.51,1.48,1.5,-0.05,2023-02-01
087920,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087921,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087922,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087923,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087924,203000,12,480130,2.4,2.51,2.35,2.51,0.19,2023-02-01
087925,22000,8,36290,1.66,1.66,1.63,1.66,0.0,2023-02-01
087926,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087927,30000,6,37520,1.24,1.28,1.24,1.28,0.01,2023-02-01
087928,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087929,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08792P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087930,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087931,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087932,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087933,4000,1,5200,1.3,1.3,1.3,1.3,0.02,2023-02-01
087934,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087935,170000,12,740050,4.22,4.54,4.22,4.54,1.19,2023-02-01
087936,107000,3,95830,0.9,0.9,0.89,0.89,0.0,2023-02-01
087937,27000,2,32910,1.19,1.22,1.19,1.22,0.07,2023-02-01
087938,54000,3,56680,1.08,1.08,1.0,1.0,-0.07,2023-02-01
087939,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08793P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087940,66000,5,66870,1.01,1.02,0.97,0.99,0.09,2023-02-01
087941,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087942,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087943,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087944,709000,11,654630,0.92,0.94,0.91,0.92,0.0,2023-02-01
087945,351000,10,417050,1.2,1.21,1.16,1.18,-0.08,2023-02-01
087946,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087947,786000,41,1158480,1.28,1.62,1.28,1.55,0.17,2023-02-01
087948,60000,5,68510,1.16,1.16,1.12,1.12,-0.04,2023-02-01
087949,1000,1,2530,2.53,2.53,2.53,2.53,0.0,2023-02-01
08794P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087950,515000,18,907940,1.66,1.82,1.66,1.77,0.24,2023-02-01
087951,40000,3,56670,1.46,1.46,1.35,1.35,-0.25,2023-02-01
087952,142000,5,201960,1.42,1.45,1.38,1.38,0.01,2023-02-01
087953,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087954,11000,3,15410,1.39,1.43,1.39,1.39,-0.01,2023-02-01
087955,92000,1,162840,1.77,1.77,1.77,1.77,0.02,2023-02-01
087956,10000,1,31000,3.1,3.1,3.1,3.1,0.05,2023-02-01
087957,10000,1,21500,2.15,2.15,2.15,2.15,0.0,2023-02-01
087958,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087959,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08795P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087960,170000,8,309730,1.79,1.84,1.78,1.78,0.08,2023-02-01
087961,251000,7,727370,2.85,2.93,2.85,2.91,0.11,2023-02-01
087962,69000,3,253640,3.68,3.76,3.66,3.66,-0.82,2023-02-01
087963,974000,24,1056260,1.01,1.16,1.01,1.13,0.11,2023-02-01
087964,283000,12,339420,1.21,1.23,1.19,1.23,0.04,2023-02-01
087965,206000,8,316240,1.45,1.6,1.45,1.6,0.13,2023-02-01
087966,244000,8,333990,1.4,1.4,1.35,1.37,-0.12,2023-02-01
087967,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087968,2000,1,2320,1.16,1.16,1.16,1.16,-0.06,2023-02-01
087969,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08796P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087970,111000,9,195150,1.75,1.83,1.74,1.83,0.11,2023-02-01
087971,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087972,288000,21,518010,1.76,1.85,1.75,1.82,0.09,2023-02-01
087973,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087974,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087975,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087976,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087977,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087978,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087979,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08797P,25000,3,2750,0.11,0.11,0.11,0.11,-0.01,2023-02-01
087980,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087981,45000,4,31830,0.73,0.75,0.63,0.75,0.02,2023-02-01
087982,66000,3,110480,1.64,1.68,1.64,1.68,0.01,2023-02-01
087983,19000,9,77380,4.26,4.26,3.78,3.86,0.01,2023-02-01
087984,10000,1,52000,5.2,5.2,5.2,5.2,0.0,2023-02-01
087985,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087986,24000,3,53260,2.11,2.25,2.11,2.25,0.0,2023-02-01
087987,149000,5,355740,2.41,2.52,2.36,2.52,0.15,2023-02-01
087988,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087989,20000,2,38200,1.94,1.94,1.88,1.88,0.07,2023-02-01
08798P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087990,200000,3,245000,1.24,1.24,1.21,1.21,0.0,2023-02-01
087991,55000,3,24600,0.45,0.46,0.44,0.44,0.03,2023-02-01
087992,475000,40,638550,1.25,1.44,1.25,1.39,0.26,2023-02-01
087993,69000,4,121300,1.7,1.81,1.7,1.81,0.17,2023-02-01
087994,39000,2,67530,1.71,1.75,1.71,1.75,0.0,2023-02-01
087995,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087996,189000,9,151940,0.83,0.83,0.79,0.8,-0.09,2023-02-01
087997,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087998,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
087999,21000,3,32360,1.51,1.57,1.51,1.56,0.26,2023-02-01
08799P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088000,128000,12,125070,0.94,1.03,0.94,0.97,0.07,2023-02-01
088001,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088002,629000,18,2208620,3.56,3.95,3.31,3.55,0.04,2023-02-01
088003,85000,12,86670,0.99,1.1,0.97,1.05,0.14,2023-02-01
088004,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088005,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088006,6000,2,34200,5.7,5.7,5.7,5.7,0.25,2023-02-01
088007,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088008,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088009,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08800P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088010,246000,8,1098640,4.32,4.64,4.32,4.32,-0.56,2023-02-01
088011,178000,10,258690,1.4,1.53,1.4,1.53,0.19,2023-02-01
088012,309000,18,817570,2.64,2.78,2.57,2.77,0.29,2023-02-01
088013,331000,12,1158640,3.37,3.72,3.34,3.72,0.47,2023-02-01
088014,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088015,101000,6,456230,4.39,4.71,4.39,4.71,0.44,2023-02-01
088016,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088017,83000,4,193090,2.17,2.59,2.17,2.59,0.2,2023-02-01
088018,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088019,10000,2,23300,2.33,2.33,2.33,2.33,0.0,2023-02-01
08801P,10000,1,2900,0.29,0.29,0.29,0.29,-0.09,2023-02-01
088020,4000,1,9680,2.42,2.42,2.42,2.42,0.29,2023-02-01
088021,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088022,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088023,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088024,334000,15,453620,1.19,1.47,1.19,1.47,0.31,2023-02-01
088025,17000,1,9180,0.54,0.54,0.54,0.54,-0.03,2023-02-01
088026,28000,3,18900,0.68,0.68,0.67,0.67,0.02,2023-02-01
088027,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088028,10000,1,10500,1.05,1.05,1.05,1.05,0.0,2023-02-01
088029,10000,1,23700,2.37,2.37,2.37,2.37,0.0,2023-02-01
08802P,2000,1,640,0.32,0.32,0.32,0.32,-0.04,2023-02-01
088030,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088031,41000,3,106460,2.46,2.74,2.46,2.74,0.23,2023-02-01
088032,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088033,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088034,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088035,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088036,191000,7,123410,0.65,0.66,0.62,0.62,0.01,2023-02-01
088037,217000,5,335690,1.54,1.55,1.54,1.55,0.04,2023-02-01
088038,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088039,196000,14,531080,2.37,2.88,2.33,2.88,0.78,2023-02-01
08803P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088040,612000,11,464490,0.76,0.8,0.74,0.79,0.04,2023-02-01
088041,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088042,73000,7,48280,0.66,0.69,0.64,0.67,-0.02,2023-02-01
088043,12000,2,10720,0.88,0.96,0.88,0.96,0.19,2023-02-01
088044,547000,16,498680,0.91,0.94,0.88,0.94,0.03,2023-02-01
088045,140000,6,186850,1.33,1.34,1.33,1.34,-0.05,2023-02-01
088046,17000,1,21420,1.26,1.26,1.26,1.26,0.1,2023-02-01
088047,14000,4,22540,1.63,1.63,1.56,1.56,-0.05,2023-02-01
088048,30000,3,27330,0.92,0.92,0.89,0.89,-0.04,2023-02-01
088049,8000,1,3440,0.43,0.43,0.43,0.43,0.04,2023-02-01
08804P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088050,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088051,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088052,405000,15,874650,2.15,2.18,2.14,2.17,0.02,2023-02-01
088053,28000,4,68850,2.45,2.47,2.42,2.47,-0.06,2023-02-01
088054,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088055,70000,4,28280,0.41,0.41,0.38,0.38,-0.06,2023-02-01
088056,637000,24,388380,0.62,0.66,0.57,0.64,0.03,2023-02-01
088057,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088058,6000,3,10300,1.73,1.75,1.67,1.75,0.0,2023-02-01
088059,300000,1,63000,0.21,0.21,0.21,0.21,-0.02,2023-02-01
08805P,35000,1,55300,1.58,1.58,1.58,1.58,0.0,2023-02-01
088060,42000,8,34980,0.83,0.91,0.81,0.87,0.17,2023-02-01
088061,35000,10,28140,0.76,0.95,0.71,0.9,0.11,2023-02-01
088062,221000,8,509060,2.34,2.34,2.26,2.31,0.02,2023-02-01
088063,60000,2,85190,1.42,1.42,1.41,1.41,0.22,2023-02-01
088064,86000,9,155270,1.72,1.9,1.72,1.89,0.38,2023-02-01
088065,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088066,90000,4,264950,2.94,3.01,2.91,3.01,0.39,2023-02-01
088067,127000,4,385100,3.05,3.14,3.0,3.0,0.41,2023-02-01
088068,52000,2,109240,2.12,2.12,2.1,2.1,-0.11,2023-02-01
088069,55000,3,91090,1.65,1.7,1.65,1.7,0.21,2023-02-01
08806P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088070,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088071,193000,6,362240,1.88,1.9,1.84,1.84,-0.33,2023-02-01
088072,488000,27,1143060,2.3,2.48,2.11,2.29,-0.03,2023-02-01
088073,1433000,13,722260,0.47,0.57,0.47,0.56,0.13,2023-02-01
088074,346000,12,380790,1.12,1.12,1.09,1.1,-0.05,2023-02-01
088075,55000,2,17600,0.32,0.32,0.32,0.32,0.0,2023-02-01
088076,556000,17,325060,0.5,0.62,0.5,0.6,0.07,2023-02-01
088077,803000,7,646310,0.81,0.82,0.77,0.77,-0.03,2023-02-01
088078,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088079,362000,5,306740,0.85,0.85,0.84,0.85,-0.03,2023-02-01
08807P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088080,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088081,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088082,121000,6,385750,3.2,3.28,3.05,3.28,-0.07,2023-02-01
088083,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088084,73000,1,269370,3.69,3.69,3.69,3.69,-0.31,2023-02-01
088085,544000,8,605250,1.11,1.14,1.11,1.13,0.02,2023-02-01
088086,290000,3,372080,1.3,1.3,1.18,1.18,-0.09,2023-02-01
088087,266000,9,577150,2.2,2.2,2.09,2.09,0.01,2023-02-01
088088,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088089,100000,1,436000,4.36,4.36,4.36,4.36,0.0,2023-02-01
08808P,1000,1,420,0.42,0.42,0.42,0.42,0.0,2023-02-01
088090,220000,6,508630,2.17,2.61,2.17,2.61,0.7,2023-02-01
088091,21000,1,11550,0.55,0.55,0.55,0.55,0.0,2023-02-01
088092,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088093,75000,2,69750,0.93,0.93,0.93,0.93,-0.01,2023-02-01
088094,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088095,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088096,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088097,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088098,10000,1,9000,0.9,0.9,0.9,0.9,0.0,2023-02-01
088099,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
08809P,50000,1,1500,0.03,0.03,0.03,0.03,0.0,2023-02-01
088100,53000,1,78440,1.48,1.48,1.48,1.48,0.0,2023-02-01
088101,114000,13,230830,2.05,2.05,2.0,2.04,0.0,2023-02-01
088102,22000,2,59840,2.72,2.72,2.72,2.72,0.03,2023-02-01
088103,23000,1,29440,1.28,1.28,1.28,1.28,0.04,2023-02-01
088104,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088105,15000,3,31020,2.06,2.1,2.06,2.1,0.09,2023-02-01
088106,50000,1,6000,0.12,0.12,0.12,0.12,0.0,2023-02-01
088107,50000,1,28500,0.57,0.57,0.57,0.57,-0.03,2023-02-01
088108,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088109,55000,2,34100,0.62,0.62,0.62,0.62,0.03,2023-02-01
08810P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088110,78000,1,104520,1.34,1.34,1.34,1.34,0.05,2023-02-01
088111,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088112,224000,9,528850,2.4,2.46,2.26,2.36,-0.03,2023-02-01
088113,324000,8,388350,1.26,1.26,1.15,1.2,0.0,2023-02-01
088114,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088115,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088116,25000,2,38450,1.58,1.58,1.51,1.51,-0.09,2023-02-01
088117,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088118,22000,1,26620,1.21,1.21,1.21,1.21,-0.2,2023-02-01
088119,140000,9,210510,1.46,1.58,1.45,1.58,0.17,2023-02-01
08811P,14000,2,2360,0.19,0.19,0.16,0.16,0.0,2023-02-01
088120,45000,4,63290,1.44,1.44,1.39,1.41,0.15,2023-02-01
088121,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088122,3000,1,7320,2.44,2.44,2.44,2.44,0.0,2023-02-01
088123,52000,3,168640,3.28,3.28,3.16,3.16,-0.37,2023-02-01
088124,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
088125,717000,16,1424950,2.08,2.11,1.64,1.87,-0.03,2023-02-01
